9.116271032626841020e+01,2.969769145783167730e+01,-5.480837161476128472e+01
9.116295888104814082e+01,2.969794751607734895e+01,-5.480134271608586971e+01
9.116371081236300711e+01,2.969869894423817414e+01,-5.478026295570537485e+01
9.116498454899152648e+01,2.969989715388897622e+01,-5.474515313380938153e+01
9.116680929218222218e+01,2.970146655655513968e+01,-5.469604789489361707e+01
9.116922187580590276e+01,2.970331228760004905e+01,-5.463299569404870937e+01
9.117226190724257151e+01,2.970533070563780953e+01,-5.455605874980253134e+01
9.117597466677369766e+01,2.970742558052643645e+01,-5.446531298355473893e+01
9.118038965648476335e+01,2.970951934817555795e+01,-5.436084794565225309e+01
9.118553740350580483e+01,2.971157949600938508e+01,-5.424276672816646538e+01
9.119141865448033002e+01,2.971363193860863205e+01,-5.411118586444345624e+01
9.119800903193235797e+01,2.971578680258274474e+01,-5.396623521544294988e+01
9.120529619968179702e+01,2.971816035457793959e+01,-5.380805783660508723e+01
9.121329313745083311e+01,2.972076414479346695e+01,-5.363680983031208171e+01
9.122201004782182565e+01,2.972360221054965734e+01,-5.345266019771183608e+01
9.123146394603088538e+01,2.972668056964901240e+01,-5.325579067228713370e+01
9.124167275897583806e+01,2.973000494445373576e+01,-5.304639554048669225e+01
9.125266262638633918e+01,2.973358288458721432e+01,-5.282468144997425696e+01
9.126445971985114625e+01,2.973742157732699809e+01,-5.259086720571791318e+01
9.127707134183017956e+01,2.974152302450083596e+01,-5.234518355412836144e+01
9.129051685554426854e+01,2.974589185805111669e+01,-5.208787295521729988e+01
9.130481530562673242e+01,2.975053192869935614e+01,-5.181918934335205762e+01
9.131998550354367694e+01,2.975544622686006946e+01,-5.153939787664700845e+01
9.133604578980116173e+01,2.976063645134373559e+01,-5.124877467526472685e+01
9.135301368107076314e+01,2.976610218820262688e+01,-5.094760654887951290e+01
9.137090607605009041e+01,2.977184005271418243e+01,-5.063619071357931034e+01
9.138973928648742628e+01,2.977784292922826026e+01,-5.031483449850630763e+01
9.140952841661778905e+01,2.978409947459792662e+01,-4.998385504254316203e+01
9.143028734980981653e+01,2.979059429505488765e+01,-4.964357898134438329e+01
9.145202828336047673e+01,2.979730836954475848e+01,-4.929434212501696777e+01
9.147476085492668574e+01,2.980421963110857675e+01,-4.893648912676294316e+01
9.149849205436920840e+01,2.981130400920207890e+01,-4.857037314280616158e+01
9.152322530917480492e+01,2.981853609256677373e+01,-4.819635548392125202e+01
9.154897974554677376e+01,2.982582976795976748e+01,-4.781480525523503644e+01
9.157570507990315889e+01,2.983329934918513615e+01,-4.742609900792161426e+01
9.160342074237429699e+01,2.984083088114806515e+01,-4.703062034140427272e+01
9.163210732492929367e+01,2.984841641169810700e+01,-4.662875954520897182e+01
9.166174781424905404e+01,2.985602587197676883e+01,-4.622091320597323971e+01
9.169231749069788862e+01,2.986363902465559050e+01,-4.580748381800913904e+01
9.172378649304157250e+01,2.987123705200583856e+01,-4.538887938557819979e+01
9.175612027233258061e+01,2.987880165748420325e+01,-4.496551302018217910e+01
9.178927954766116670e+01,2.988631552844998041e+01,-4.453780253289791347e+01
9.182322039923057844e+01,2.989376243626227136e+01,-4.410617002205179205e+01
9.185789455675573834e+01,2.990112720202272811e+01,-4.367104145665255999e+01
9.189324961350207843e+01,2.990839561849517736e+01,-4.323284625600308573e+01
9.192922938889897466e+01,2.991555441303548690e+01,-4.279201686590710096e+01
9.196577421944489572e+01,2.992259117779584798e+01,-4.234898833188852052e+01
