-2.882851276835895860e+01,5.719005522926592988e+01,-1.594589572876355454e+01
-2.882592728074714827e+01,5.718627080145924424e+01,-1.595888612560187703e+01
-2.882361017452555174e+01,5.718160037718656241e+01,-1.597509652414255932e+01
-2.882211088984062641e+01,5.717594008675134631e+01,-1.599500984495158740e+01
-2.882220167204769723e+01,5.716948212988474154e+01,-1.601809675239197972e+01
-2.882462942960098218e+01,5.716239348023971445e+01,-1.604391327708691151e+01
-2.883013332377031901e+01,5.715484122512330600e+01,-1.607201483617948767e+01
-2.883945497877280317e+01,5.714700833815980019e+01,-1.610190326541578543e+01
-2.885334593306541606e+01,5.713910591252968629e+01,-1.613298630131829370e+01
-2.887257510066207544e+01,5.713138547142971646e+01,-1.616453720205264588e+01
-2.889793844680102097e+01,5.712415424388206731e+01,-1.619564471259094418e+01
-2.893027375433774040e+01,5.711779718610103629e+01,-1.622514059071384551e+01
-2.897048568920033418e+01,5.711281260388462755e+01,-1.625148153187065247e+01
-2.901959261350157249e+01,5.710987645155839942e+01,-1.627253455356990486e+01
-2.907756407374666452e+01,5.710829689762000783e+01,-1.629074004324809977e+01
-2.914368399658129860e+01,5.710649265177116973e+01,-1.631148876284431992e+01
-2.921839147884717391e+01,5.710444524673011557e+01,-1.633493099071422705e+01
-2.930210568928188408e+01,5.710213994831418205e+01,-1.636119741189880727e+01
-2.939522208332418529e+01,5.709956212602330083e+01,-1.639041088140868396e+01
-2.949811144051926703e+01,5.709669726744709806e+01,-1.642268597107107908e+01
-2.961111898285285449e+01,5.709353101030716005e+01,-1.645812849788033461e+01
-2.973456357686107765e+01,5.709004919394915589e+01,-1.649683502741189756e+01
-2.986873702219881466e+01,5.708623793139539515e+01,-1.653889234684928411e+01
-3.001390342904425879e+01,5.708208370441667512e+01,-1.658437690418746868e+01
-3.017029868642951485e+01,5.707757348381537810e+01,-1.663335421192695307e+01
-3.033813002042004925e+01,5.707269491031389919e+01,-1.668587822516012764e+01
-3.051757564331484573e+01,5.706743653339903233e+01,-1.674199069494821757e+01
-3.070878450399732529e+01,5.706178798074880376e+01,-1.680172046308565825e+01
-3.091187612785445893e+01,5.705574019169925748e+01,-1.686508274224792814e+01
-3.112694053349646595e+01,5.704928568721061310e+01,-1.693207837959849726e+01
-3.135403817211201627e+01,5.704241889745141236e+01,-1.700269312878632277e+01
-3.159319995893399735e+01,5.703513651149729213e+01,-1.707689696555878456e+01
-3.184442741174730784e+01,5.702743775756794520e+01,-1.715464341860663566e+01
-3.210769285112418459e+01,5.701932473720722783e+01,-1.723586895539274977e+01
-3.238293965024229948e+01,5.701080289344253771e+01,-1.732049246471805048e+01
-3.267008253815951946e+01,5.700188141996412128e+01,-1.740841479685948556e+01
-3.296900795530422101e+01,5.699257349632420500e+01,-1.749951834444656029e+01
-3.327957439785124905e+01,5.698289737271293376e+01,-1.759366699752114371e+01
-3.360161275793574021e+01,5.697287802200825269e+01,-1.769070641494226237e+01
-3.393492681598515759e+01,5.696254621250912464e+01,-1.779046365656046191e+01
-3.427929372220659587e+01,5.695193842560408370e+01,-1.789274723820239643e+01
-3.463446447456396982e+01,5.694109694740446059e+01,-1.799734742462083403e+01
